,block_soc_mc_1,block_soc_mc_2,block_soc_mc_3,block_soc_mc_4,block_soc_mc_5,block_soc_mc_6,block_soc_mc_7,block_soc_mc_8,block_soc_mc_9,block_soc_mc_10,block_soc_mc_11,block_soc_mc_12,block_soc_mc_13,block_soc_mc_14,block_soc_mc_15,block_soc_mc_16,block_soc_mc_17,block_soc_mc_18,block_soc_mc_19,block_soc_mc_20,block_soc_mc_21,block_soc_mc_22,block_soc_mc_23,block_soc_mc_24,block_soc_mc_25,block_soc_mc_26,block_soc_mc_27,block_soc_mc_28,block_soc_mc_29,block_soc_mc_30,block_soc_mc_31,block_soc_mc_32,block_soc_mc_33,block_soc_mc_34,block_soc_mc_35,block_soc_mc_36
Episode 298,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477,249.35432485144477
Episode 299,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694,705.9017099494694
Episode 300,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,271.92931235714485,453.2155205952413,1359.646561785724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 301,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645,182.08398544104645
Episode 302,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471,537.5205700692471
Episode 303,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607,444.2979684576607
Episode 304,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012,826.6426117000012
Episode 305,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631,278.0941045549631
Episode 306,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526,3216.932431745526
Episode 307,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358,1445.751665024358
Episode 308,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496,422.43943212006496
Episode 309,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414,1145.5977127941414
Episode 310,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007,729.6380391428007
Episode 311,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,128.77104690453092,214.61841150755157,643.8552345226547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 312,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008,24.95851128842008
Episode 313,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413,170.41982642144413
Episode 314,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348,987.7647840871348
Episode 315,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374,460.09588571905374
Episode 316,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828,605.6750558557828
Episode 317,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857,485.5785536107857
Episode 318,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244,939.142004644244
Episode 319,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386,353.46828202868386
Episode 320,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142,86.14116594250142
Episode 321,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857,880.6946983607857
Episode 322,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,152.9695672027434,254.94927867123897,764.8478360137169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 323,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117,1185.3753676829117
Episode 324,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135,1320.5990934752135
Episode 325,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809,10316.016805913809
Episode 326,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828,1226.639658859828
Episode 327,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717,449.3656702823717
Episode 328,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087,38.37743922428087
Episode 329,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138,347.388857424138
Episode 330,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583,205.59091825606583
Episode 331,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492,1015.474142824492
Episode 332,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452,576.5892063733452
Episode 333,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,121.5599786934947,202.59996448915783,607.7998934674736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 334,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913,838.1955548930913
Episode 335,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076,219.83515532424076
Episode 336,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748,256.9046310486748
Episode 337,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113,732.0759250419113
Episode 338,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645,695.0543070879645
Episode 339,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931,261.19843147931
Episode 340,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085,360.9893657252085
Episode 341,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868,8764.275031244868
Episode 342,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289,486.4951018586289
Episode 343,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387,345.8893070798387
Episode 344,102.27237192409387,102.27237192409387,102.27237192409387,102.27237192409387,102.27237192409387,102.27237192409387,102.27237192409387,102.27237192409387,170.45395320682312,511.3618596204693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 345,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816,603.9586220838816
