,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 110,5526.52962,5507.518078,5494.424466,5473.553477,5457.829074,5451.593724,5440.54444,5428.926038,5432.16849,5410.340027,5402.704064,5382.865136,5381.718597,5377.375809,5370.58729,5358.50441,5351.383444,5355.289272,5338.100684,5329.532602,5325.59269,5311.208388,5297.975657,5288.580989,5289.264625,5282.001877,5278.529907,5286.317775,5301.799266,5289.439896,5279.400078,5271.837824,5267.772082,5269.354378,5244.721719,5224.185916
Episode 111,5514.34699,5497.591501,5478.468765,5463.058124,5455.134223,5443.689701,5431.811449,5431.90678,5412.056378,5403.581909,5385.307157,5381.948623,5376.81489,5369.805713,5358.51498,5351.121509,5352.674967,5337.270022,5328.747771,5324.047917,5310.78799,5298.516959,5289.326246,5288.378184,5281.165969,5277.012303,5282.108097,5293.409096,5282.106725,5272.650511,5265.218741,5260.631178,5260.523108,5239.25084,5221.179426,5215.226827
Episode 112,5502.609815,5483.488579,5468.101354,5458.515577,5446.696917,5434.580871,5431.654506,5413.717595,5404.434666,5387.687045,5382.17343,5376.265339,5369.038305,5358.525378,5350.863387,5350.0948,5336.449089,5327.971181,5322.517668,5310.371125,5299.054203,5290.066535,5287.496977,5280.334409,5275.50161,5277.915064,5285.04743,5274.79467,5265.917121,5258.612539,5253.501155,5251.701798,5233.784096,5218.174157,5212.018117,5184.408443
Episode 113,3508.591579,3488.793738,3469.959669,3453.710557,3440.679657,3425.670063,3411.658237,3404.690537,3387.525594,3378.020797,3368.942365,3365.430843,3356.694309,3346.730948,3341.081576,3325.128774,3319.958,3312.730533,3308.895371,3306.310384,3304.549895,3296.621313,3291.732937,3280.450846,3284.578333,3269.160126,3269.21472,3260.930504,3258.525513,3277.99912,3268.872496,3274.14389,3289.467356,3289.517729,3296.639345,3295.925417
Episode 114,5490.479621,5466.111754,5455.390661,5443.063588,5430.741005,5432.03506,5411.064932,5403.016121,5383.604545,5381.778463,5377.249456,5370.434103,5358.50622,5351.344175,5354.945516,5338.004838,5329.453177,5325.455795,5311.175854,5298.012093,5288.624379,5289.220319,5281.966364,5278.475829,5286.194209,5301.601473,5289.306122,5279.310256,5271.780043,5267.740157,5269.349961,5244.739279,5224.206008,5218.467681,5192.751525,5171.627603
Episode 115,5478.513685,5459.501876,5446.108661,5433.329965,5431.808979,5412.516851,5403.749559,5385.629192,5381.968233,5376.788202,5369.792789,5358.51488,5351.129767,5352.806942,5337.325611,5328.811583,5324.193114,5310.832239,5298.454536,5289.233565,5288.49566,5281.282937,5277.234896,5282.751505,5294.738929,5283.307223,5273.787934,5266.363656,5261.895881,5262.121172,5240.260463,5221.744348,5215.839879,5189.357462,5166.811087,5141.712972
Episode 116,5466.769568,5450.066308,5436.723947,5431.503965,5414.527312,5404.78682,5388.541346,5382.244934,5376.108135,5368.838503,5358.527866,5350.80615,5349.560946,5336.289655,5327.828884,5322.251935,5310.302248,5299.13896,5290.178399,5287.369077,5280.218188,5275.29783,5277.368037,5283.990387,5273.897424,5265.113837,5257.845201,5252.693714,5250.726628,5233.193479,5217.856501,5211.685966,5183.987838,5159.185132,5132.523076,5098.280327
Episode 117,5454.741713,5437.564931,5431.496086,5414.362887,5404.635901,5387.995496,5382.18489,5376.270583,5369.082467,5358.524374,5350.896631,5350.497082,5336.596047,5328.125654,5322.848539,5310.467589,5298.922673,5289.876454,5287.73266,5280.564813,5275.933327,5279.146462,5287.563338,5277.043024,5268.028372,5260.720827,5255.813445,5254.604816,5235.607479,5219.188994,5213.114069,5185.839225,5161.821545,5135.70814,5101.001848,5065.844497
Episode 118,5442.424979,5431.432371,5414.226023,5404.42687,5387.177004,5382.092486,5376.523301,5369.463926,5358.518901,5351.038636,5351.967109,5337.077271,5328.591759,5323.785439,5310.727189,5298.583163,5289.402605,5288.303095,5281.108507,5276.929884,5281.934655,5293.163706,5281.972488,5272.594799,5265.225419,5260.699523,5260.677717,5239.386966,5221.274888,5215.3493,5188.736563,5165.94686,5140.69132,5105.25928,5069.276511,5042.569212
Episode 119,5430.911769,5415.962454,5405.186056,5389.168753,5382.27548,5376.081856,5368.851364,5358.527178,5350.833326,5349.914297,5336.423564,5327.972628,5322.563814,5310.393926,5299.013276,5289.996109,5287.59565,5280.440044,5275.713969,5278.55578,5286.418001,5276.06723,5267.151358,5259.879672,5254.924654,5253.526863,5234.951824,5218.834843,5212.742167,5185.366262,5161.16013,5134.922646,5100.341462,5065.320199,5037.938961,5008.620108
Episode 120,5418.746357,5406.467796,5392.943998,5382.649694,5375.131722,5367.484287,5358.546152,5350.352975,5345.033597,5334.849097,5326.465545,5319.56376,5309.569376,5300.08426,5291.482092,5285.815869,5278.751233,5272.630595,5269.958982,5269.203955,5260.957493,5253.189508,5246.1382,5240.050292,5235.074498,5223.487863,5212.517993,5205.983044,5176.616941,5148.718354,5119.91128,5087.530425,5055.003525,5025.853487,4995.568528,4968.293854
Episode 121,5407.070442,5393.957063,5382.738384,5374.917849,5367.184769,5358.550242,5350.250528,5344.000398,5334.517614,5326.149565,5318.936801,5309.397508,5300.30702,5291.790625,5285.446884,5278.401552,5271.992857,5268.18258,5265.649882,5257.840173,5250.31089,5243.306673,5236.986931,5231.27605,5221.129003,5211.218727,5204.593307,5174.818592,5146.161824,5116.827613,5084.899435,5052.885308,5023.372653,4992.889935,4964.638658,4935.440669
Episode 122,5395.162713,5382.842555,5374.647504,5366.787293,5358.555849,5350.106827,5342.526623,5334.03871,5325.688476,5318.014568,5309.143036,5300.63864,5292.252044,5284.892898,5277.874776,5271.029314,5265.491749,5260.254045,5253.097838,5245.923757,5238.984273,5232.303745,5225.461315,5217.513613,5209.22514,5202.458718,5172.053781,5142.227949,5112.078769,5080.844672,5049.618527,5019.54414,4988.753714,4958.991165,4928.675707,4898.821168
Episode 123,5382.888716,5374.423227,5366.410743,5358.561494,5349.957041,5340.955824,5333.520339,5325.183734,5316.996348,5308.86019,5301.009227,5292.769957,5284.268799,5277.279489,5269.937571,5262.435918,5254.114059,5247.69202,5240.915076,5234.042679,5226.943051,5218.797953,5213.366397,5206.936197,5200.005832,5168.874264,5137.700826,5106.610226,5076.172596,5045.852303,5015.128018,4983.980354,4952.470805,4920.861872,4889.527488,4858.736058
Episode 124,3493.844015,3474.85904,3458.586952,3444.399598,3429.255855,3416.859714,3408.579439,3394.375943,3384.517983,3375.058299,3368.616267,3359.28299,3349.242315,3341.880928,3328.43659,3321.030821,3312.655064,3308.273331,3304.378936,3301.285633,3294.516005,3289.375502,3280.561258,3280.839268,3269.650167,3267.496501,3260.255867,3256.559546,3265.853166,3260.133133,3263.211541,3271.821842,3271.502162,3275.43728,3274.892838,3277.668136
Episode 125,5374.49845,5366.49199,5358.560377,5349.985694,5341.251025,5333.616728,5325.276937,5317.183451,5308.911978,5300.941559,5292.67559,5284.382317,5277.387613,5270.135636,5262.98976,5255.225933,5248.67023,5241.820844,5234.935815,5227.911454,5220.001152,5214.114961,5207.3492,5200.448274,5169.447605,5138.516955,5107.595829,5077.014463,5046.530803,5015.923449,4984.839979,4953.64485,4922.268603,4891.200398,4860.592283,4829.682289
