,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 193,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.586309602,20.89396293,21.87030769,21.57206703,24.58299195,25.42,25.42,25.6405243,25.6405243,25.6405243,25.816,26.6405243,25.42,19.3577775,0.001029417,0.496277916,17.78723919,17.40695559
Episode 197,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 198,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 199,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 200,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 201,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 202,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 203,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 204,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 205,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 206,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 207,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 208,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 209,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 210,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 211,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 212,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 213,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 214,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 215,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 216,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 217,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 218,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 219,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 220,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 221,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 222,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 223,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 224,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 225,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 226,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 227,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 228,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 229,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 230,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 231,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 232,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 233,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 234,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 235,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 236,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 237,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 238,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 239,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 240,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 241,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 242,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 243,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 244,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 245,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 246,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 247,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 248,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 249,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 250,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 251,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 252,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 253,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 254,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 255,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 256,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 257,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 258,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 259,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 260,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 261,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 262,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 263,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 264,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 265,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 266,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 267,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 268,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 269,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 270,0,0,0,0,0,2.333590328,0,0,0,0,0,0,0,0,0,0,0,6.02974284,23.97612214,39.42323281,22.52181233,23.48397925,23.48397925,25.42,23.358,25.816,24.224,23.358,28.41604772,22.798,22.798,25.30354473,18.017,18.61864392,4,3
Episode 271,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 272,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
Episode 273,26.99577848,26.99577848,43.68449535,28.65589847,29.90109695,30.04176378,28.65589847,2.934348959,0,0,0,0,0.070692091,0,0,0.156687653,30,74.01955297,37.307,40,46.73381715,136.7356641,54.84718446,49.27600854,37.307,51.70328802,37.307,40.41317648,37.5156382,30,26.691,0.49661801,0,0,0,0
