,time step 1,time step 2,time step 3,time step 4,time step 5,time step 6,time step 7,time step 8,time step 9,time step 10,time step 11,time step 12,time step 13,time step 14,time step 15,time step 16,time step 17,time step 18,time step 19,time step 20,time step 21,time step 22,time step 23,time step 24,time step 25,time step 26,time step 27,time step 28,time step 29,time step 30,time step 31,time step 32,time step 33,time step 34,time step 35,time step 36
229,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963,2.883937963
230,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206,1.253734206
231,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057,1.245681057
232,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002,1.357422002
233,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524,2.420191524
234,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851,1.035815851
235,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522,1.381069522
236,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227,2.689904227
237,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148,2.148342148
238,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545,2.130629545
239,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448,2.140311448
240,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177,0.638851177
241,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604,2.831354604
242,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832,1.89512832
243,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498,2.456901498
244,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183,2.699932183
245,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676,2.316263676
246,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812,2.56048812
247,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243,0.124151243
248,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563,0.350565563
249,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684,0.563312684
250,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706,0.70837706
251,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758,0.115149758
252,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888,1.719149888
253,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172,2.475030172
254,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898,1.456162898
255,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369,1.439061369
256,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494,1.805296494
257,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137,0.80265137
258,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883,1.985050883
259,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506,0.661436506
260,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601,1.414955601
261,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368,0.324150368
262,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193,1.725718193
263,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991,0.681392991
264,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644,2.206114644
265,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321,0.494783321
266,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843,2.764382843
267,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752,2.370302752
268,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117,2.235278117
269,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518,1.488219518
270,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336,1.713851336
271,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394,1.961123394
272,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867,1.018547867
273,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555,2.824790555
274,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152,2.453487152
275,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268,0.720939268
276,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524,1.8468524
277,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719,0.428731719
278,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701,2.440661701
279,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599,0.186522599
280,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492,1.83111492
281,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918,0.428298918
282,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449,1.263478449
283,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904,0.279911904
284,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771,2.375496771
285,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171,1.15377171
286,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152,2.90567152
287,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493,1.681228493
288,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924,2.61868924
289,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838,2.488466838
290,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133,2.285340133
291,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165,2.29714165
