,block_ch_mc_1,block_ch_mc_2,block_ch_mc_3,block_ch_mc_4,block_ch_mc_5,block_ch_mc_6,block_ch_mc_7,block_ch_mc_8,block_ch_mc_9,block_ch_mc_10,block_ch_mc_11,block_ch_mc_12,block_ch_mc_13,block_ch_mc_14,block_ch_mc_15,block_ch_mc_16,block_ch_mc_17,block_ch_mc_18,block_ch_mc_19,block_ch_mc_20,block_ch_mc_21,block_ch_mc_22,block_ch_mc_23,block_ch_mc_24,block_ch_mc_25,block_ch_mc_26,block_ch_mc_27,block_ch_mc_28,block_ch_mc_29,block_ch_mc_30,block_ch_mc_31,block_ch_mc_32,block_ch_mc_33,block_ch_mc_34,block_ch_mc_35,block_ch_mc_36
Episode 43,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236,2303.198741321236
Episode 44,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874,4033.762748691874
Episode 45,23.89803908970704,23.854108870792142,23.81017865187724,23.788213542419783,23.74184275578739,23.69547196915499,23.6654673425105,23.616368862546786,22.192512943599056,22.066698088692032,21.92410791979741,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.57311673482604,21.701528143961905
Episode 46,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471,732.7017169732471
Episode 47,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459,1232.46745865459
Episode 48,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233,1228.7566052786233
Episode 49,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703,1312.9732786811703
Episode 50,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017,1128.234023852017
Episode 51,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516,916.2711680077516
Episode 52,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872,999.3382266870872
Episode 53,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492,2801.135537484492
Episode 54,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781,770.8866500883781
Episode 55,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117,2470.304401499117
Episode 56,8.39977549165006,8.392900291738743,8.37657169194937,8.360243092159992,8.350638033460362,8.333348927801023,8.316059822141682,8.303092992897179,7.770372424768819,7.720161980416492,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.5965670404723,7.6417847014274916,7.5965670404723
Episode 57,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853,2307.1531572695853
Episode 58,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907,2507.074746062907
Episode 59,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148,903.2719613302148
Episode 60,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215,1808.439520662215
Episode 61,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305,2435.380225615305
Episode 62,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713,1093.636736808713
Episode 63,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593,4706.320295545593
Episode 64,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805,6657.2458106228805
Episode 65,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708,1903.8458620527708
Episode 66,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672,724.3038184658672
Episode 67,8.350793821889484,8.334547141302151,8.325945957461796,8.308743589781091,8.291541222100385,8.279714594319898,8.261437078659148,7.731389124497388,7.6814305816913375,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.558455707091827,7.603446514872135,7.558455707091827,7.505966431348134
