,time_step 1,time_step 2,time_step 3,time_step 4,time_step 5,time_step 6,time_step 7,time_step 8,time_step 9,time_step 10,time_step 11,time_step 12,time_step 13,time_step 14,time_step 15,time_step 16,time_step 17,time_step 18,time_step 19,time_step 20,time_step 21,time_step 22,time_step 23,time_step 24,time_step 25,time_step 26,time_step 27,time_step 28,time_step 29,time_step 30,time_step 31,time_step 32,time_step 33,time_step 34,time_step 35,time_step 36
Episode 228,2134.506259,2004.848681,1956.186389,1922.445292,1885.389071,1853.467735,1824.03401,1795.785397,1786.915164,1770.641001,1748.693262,1753.085743,1745.809545,1715.710214,1699.602686,1698.000238,1691.460556,1682.55254,1672.379211,1661.126895,1687.184668,1672.329602,1678.780722,1665.133026,1667.092366,1665.143478,1643.980793,1629.417861,1642.087592,1644.184839,1632.41063,1643.90352,1645.038429,1649.16323,1661.46,1650.915128
Episode 229,2119.617504,2077.150575,2053.86902,2032.058512,2012.095741,1993.042523,1974.451228,1964.936525,1953.739721,1941.224014,1935.12992,1926.249819,1911.833202,1900.835564,1893.396881,1884.767227,1875.568897,1866.06871,1856.310164,1858.379405,1850.403621,1847.670967,1839.997174,1836.167916,1831.379789,1821.858592,1813.96373,1812.786104,1809.004267,1801.801349,1800.342519,1797.348464,1795.094306,1794.860516,1788.985287,1786.247587
Episode 230,2104.728748,2101.681413,2091.294191,2079.307071,2066.634979,2053.622997,2044.783734,2036.592875,2028.931279,2018.496389,2009.230404,2002.337263,1993.964383,1984.043947,1974.630446,1965.457595,1956.411434,1947.474242,1938.436028,1933.767066,1926.811531,1922.008369,1915.526708,1909.461774,1905.463204,1900.754293,1893.108484,1886.599538,1881.5861,1874.058884,1869.148176,1863.912822,1857.791936,1854.141007,1849.115526,1845.867104
Episode 231,2089.83999,2046.081457,2020.715012,1998.969168,1978.728543,1967.915876,1955.884859,1942.770454,1936.080783,1926.794091,1912.076495,1900.791957,1893.117046,1884.291686,1874.924279,1865.274518,1855.380313,1857.463912,1849.359276,1846.602647,1838.818817,1834.965612,1830.14163,1820.47919,1812.480965,1811.370818,1807.598863,1800.320131,1798.943091,1795.957561,1793.736349,1793.597601,1787.657321,1784.947829,1778.061924,1777.623522
Episode 232,2074.951235,1974.048767,1928.269299,1892.928073,1875.741551,1856.461622,1834.739988,1831.458697,1821.186208,1795.634524,1779.930769,1774.644379,1766.155392,1756.172447,1745.422255,1734.001609,1750.539335,1737.711544,1740.352807,1728.476902,1727.985784,1724.699812,1707.402009,1694.92703,1702.436061,1702.237237,1691.866975,1698.637779,1698.169191,1699.927325,1707.744684,1698.703552,1699.057613,1687.268084,1694.234458,1696.330679
Episode 233,2060.062479,2047.965597,2034.081707,2025.311254,2016.51862,2007.76543,1998.43103,1989.29475,1980.623458,1971.643644,1962.335266,1953.12307,1943.955132,1934.809475,1925.683568,1919.306037,1913.851966,1907.909411,1902.424367,1896.579269,1890.821941,1885.507626,1880.040693,1873.940614,1868.084218,1862.549979,1856.472018,1852.0198,1847.496708,1842.781046,1838.600422,1834.121378,1830.027995,1825.338658,1820.803902,1816.084942
Episode 234,2045.173721,1954.595992,1923.47367,1899.104465,1875.719579,1867.870435,1855.679476,1831.862223,1816.121069,1809.041377,1799.595943,1789.083145,1778.048237,1766.540271,1778.825539,1766.907375,1767.85572,1756.782716,1755.209494,1751.339563,1735.786017,1724.261915,1729.475267,1728.262346,1718.536337,1723.202481,1722.027021,1722.734333,1728.549764,1720.195147,1719.750801,1709.085351,1714.223251,1715.26657,1721.200564,1716.590431
Episode 235,2030.284965,2015.65691,2004.62361,1994.07491,1984.740707,1975.192118,1964.855945,1955.111422,1946.005392,1936.742105,1927.409984,1918.045729,1908.651184,1904.260852,1898.105502,1892.894066,1886.803381,1881.410938,1875.851332,1869.433502,1863.312069,1858.423419,1853.062748,1847.075349,1842.149494,1838.047319,1834.084571,1830.499458,1825.868577,1821.822047,1817.020607,1813.38708,1809.451319,1805.877467,1801.524227,1797.414367
Episode 236,2021.081008,2088.48393,2107.778666,2105.820056,2104.100031,2111.91733,2111.404369,2101.883333,2094.240165,2087.377008,2080.8469,2074.65844,2051.337562,2052.423567,2040.360841,2040.499607,2030.891228,2023.589034,2028.256691,2028.783136,2012.061893,2001.923843,2000.549138,1984.299452,1976.814315,1967.366664,1952.6142,1952.524548,1944.232865,1946.534789,1932.436689,1922.576877,1907.628032,1903.625621,1896.201161,1893.872547
Episode 237,3079.536235,2324.18606,2098.403132,1941.227142,1835.655217,1736.868753,1653.738547,1655.406003,1590.464965,1582.560959,1554.368349,1476.03923,1405.686049,1403.937106,1343.706743,1322.158959,1308.006059,1295.906069,1249.201845,1254.623761,1236.889079,1189.607576,1176.17459,1135.645816,1105.671711,1050.146383,1064.172491,1028.912975,1070.827453,1061.942433,1026.261295,1019.743598,988.632788,976.818587,940.656569,946.827722
Episode 238,2011.877047,2115.747177,2133.366403,2141.387274,2159.18389,2164.675718,2157.023552,2151.390365,2146.50485,2141.867931,2137.562343,2107.555937,2111.831184,2097.467681,2100.316334,2089.315291,2081.544421,2090.760289,2094.086029,2072.845814,2060.948021,2061.522851,2040.875044,2032.132598,2020.57632,2001.430749,2003.218488,1993.282799,1998.484843,1980.235015,1968.037051,1948.550856,1944.721125,1935.991098,1934.553323,2008.583687
Episode 239,2002.67309,2186.009596,2234.55622,2283.903549,2308.053481,2306.809483,2307.411495,2308.402307,2309.262478,2310.338126,2262.103202,2275.247804,2254.62761,2264.990911,2250.19852,2241.169972,2262.940915,2274.001311,2240.32844,2223.595719,2229.554407,2196.795193,2184.594906,2167.232871,2135.983479,2142.949752,2128.485752,2141.684624,2111.992812,2093.351429,2061.359047,2058.006485,2045.678435,2046.697224,2144.07088,2268.194547
Episode 240,1993.469132,2154.741751,2218.5346,2249.918116,2254.907755,2258.758593,2261.574455,2263.485817,2265.091568,2222.995736,2235.030058,2216.827001,2226.136929,2212.853356,2204.632017,2224.00465,2233.745493,2203.203211,2187.840086,2192.887732,2162.996769,2151.743589,2135.803772,2107.29052,2113.286804,2099.902746,2111.526163,2084.341473,2067.137763,2037.83259,2034.446752,2022.926605,2023.492656,2116.100279,2232.970834,2323.009079
Episode 241,1984.265172,2123.492402,2166.29538,2178.257191,2184.789609,2188.530026,2190.520569,2191.657126,2158.557165,2167.910004,2153.050881,2159.96812,2148.737209,2141.456955,2156.263395,2163.32247,2137.938236,2124.706898,2127.890308,2102.869996,2093.112446,2079.545404,2055.791264,2059.914727,2048.356546,2057.024327,2034.273082,2019.586712,1995.08425,1991.570754,1981.460155,1981.142972,2064.986515,2168.524682,2250.312911,2352.500193
Episode 242,1975.061214,2079.246867,2101.752686,2111.086201,2115.310442,2116.863124,2117.040353,2092.707035,2098.983718,2087.284133,2091.48859,2082.175955,2075.695652,2085.582441,2089.690566,2069.57369,2058.466827,2059.593994,2039.607931,2031.350192,2020.218262,2001.42906,2003.524559,1993.850228,1999.348528,1981.251463,1969.197959,1949.757298,1946.082741,1937.444367,1936.167497,2010.678514,2100.021471,2173.008878,2261.361854,2345.391437
Episode 243,1965.857257,2016.024737,2024.946966,2026.545574,2025.1503,2022.294327,2007.848861,2009.14051,2000.779114,2000.752633,1993.447703,1987.590229,1990.48015,1990.254309,1976.95782,1968.480611,1966.58849,1953.272258,1946.899358,1938.957338,1926.853089,1926.057872,1918.875867,1919.922011,1908.156342,1899.664304,1887.152045,1883.202464,1876.552015,1873.902628,1935.443014,2005.061126,2065.785776,2134.880571,2201.628501,2257.054978
Episode 244,1956.653296,2021.345784,2035.697672,2040.731713,2042.012345,2027.594404,2031.575812,2023.456605,2025.396419,2018.202589,2012.694359,2018.040056,2019.472346,2004.487987,1995.491611,1994.740033,1979.594411,1972.809674,1964.02758,1949.974212,1950.180629,1942.314391,1944.840423,1931.162048,1921.612999,1906.966446,1903.152542,1895.914794,1893.742881,1959.462231,2035.43149,2100.134747,2175.461369,2247.820441,2305.82056,2371.232433
Episode 245,1947.449339,2053.987089,2082.57682,2096.683992,2082.643563,2094.119893,2086.584692,2093.880816,2086.882286,2082.238892,2094.28647,2100.2117,2080.48496,2069.987748,2072.319339,2052.080409,2044.1159,2032.982242,2013.534948,2016.46377,2006.689958,2013.253966,1994.301744,1981.831982,1961.313331,1957.856316,1948.994467,1948.118431,2025.276242,2118.630684,2194.214966,2286.590009,2374.293292,2439.318532,2516.061617,2614.344271
Episode 246,1938.245381,1966.784108,1970.15462,1964.632452,1965.540738,1960.153672,1959.135207,1953.467522,1948.434387,1948.676573,1946.934632,1936.906945,1929.808091,1926.829265,1916.531879,1911.102781,1904.631845,1895.4474,1893.523157,1887.464072,1886.717252,1877.658448,1870.704038,1861.119691,1857.094514,1851.303841,1848.117679,1904.322713,1965.823895,2021.525622,2082.719161,2142.391158,2194.65164,2250.745812,2313.889042,2367.025791
Episode 247,1929.041421,2010.008343,2018.856596,2033.119137,2031.354761,2038.259792,2034.026699,2030.848137,2039.697557,2043.848075,2028.513541,2019.905694,2020.909094,2004.630361,1997.928192,1988.725743,1973.067308,1974.561705,1966.250161,1970.5198,1955.061819,1944.578722,1927.83261,1924.283552,1916.531498,1914.968885,1985.271108,2068.195071,2137.326501,2219.54947,2298.161781,2359.121062,2429.221945,2516.136871,2579.199239,2673.216715
Episode 248,3077.099893,2636.145178,2484.223582,2394.171973,2319.980361,2260.058466,2251.933186,2207.566177,2198.570405,2178.682293,2129.966302,2086.240117,2083.219322,2045.968012,2031.756214,2022.102526,2013.818578,1985.12005,1987.460259,1976.137885,1947.308185,1938.666347,1913.94226,1895.539378,1861.938863,1869.831841,1848.368627,1872.979464,1867.312788,1845.670227,1841.458952,1822.576036,1817.196354,1797.279051,1802.675037,1797.114098
Episode 249,1919.837463,2055.362899,2103.046504,2114.115098,2135.17955,2135.63209,2136.725552,2158.111529,2171.076032,2149.59747,2139.627536,2146.451471,2122.595848,2114.520511,2101.920724,2077.761101,2084.05848,2072.865893,2084.075565,2060.070239,2044.905122,2018.517866,2015.693027,2005.340154,2006.050958,2095.629514,2207.839972,2295.374468,2406.389907,2510.960731,2583.897117,2673.235004,2792.750278,2869.485412,3001.783755,3107.287679
Episode 250,1914.152665,1985.478911,1999.592672,2011.940041,2012.290107,2011.865516,2021.183124,2026.018211,2012.999796,2005.671986,2006.899709,1992.162752,1986.172727,1977.773587,1963.299189,1964.669892,1956.892408,1960.807885,1946.288682,1936.372877,1920.557462,1917.078933,1909.644637,1908.010576,1976.955818,2057.806851,2125.708113,2205.965536,2282.84936,2343.102056,2411.988412,2496.76591,2559.032254,2650.561059,2727.990058,2812.576252
Episode 251,1908.467867,1909.160467,1905.854563,1901.11822,1896.120044,1891.849494,1887.171557,1880.952534,1875.190429,1870.146997,1863.72238,1859.278025,1854.619357,1849.429054,1845.608148,1840.991421,1837.389183,1832.181939,1827.373012,1822.047979,1817.797195,1813.200539,1809.109676,1857.137294,1906.207069,1954.146265,2003.167388,2051.89477,2099.167346,2147.196163,2196.617488,2244.067726,2294.082503,2342.862643,2392.270883,2427.409461
Episode 252,1902.783069,1870.519898,1857.318713,1847.287407,1835.231028,1824.978399,1820.879092,1815.162831,1806.704861,1803.747629,1799.717106,1796.569717,1795.5676,1789.125246,1785.870171,1778.565938,1777.694919,1775.239008,1774.863057,1770.18099,1766.891883,1761.572057,1799.491394,1833.208763,1871.471693,1905.370823,1940.447518,1981.385818,2019.272816,2051.538722,2091.754789,2121.617243,2156.459672,2188.762721,2215.950761,2248.311979
Episode 253,1897.098272,1831.813836,1807.952076,1784.572033,1766.410042,1762.588803,1755.772044,1743.076485,1742.992944,1738.91992,1736.959016,1739.990237,1730.61166,1728.578207,1717.255065,1720.767605,1720.657262,1725.373464,1720.159643,1718.175613,1711.500134,1738.703937,1756.154118,1784.122899,1801.958714,1822.510958,1856.658985,1883.719012,1897.715019,1930.172254,1938.562829,1958.518169,1972.561885,1991.210967,2021.894015,2040.167279
Episode 254,1891.413474,1869.886214,1857.535496,1847.560655,1841.651169,1835.259161,1827.465531,1823.045324,1818.635277,1814.820607,1812.362763,1806.618876,1802.845671,1796.594852,1794.326325,1791.095692,1789.169965,1784.579261,1780.860898,1775.880844,1816.809181,1855.100398,1896.225976,1934.610803,1973.725132,2016.51249,2057.381919,2094.714401,2137.040562,2172.849799,2211.787463,2249.121785,2278.623421,2311.386391,2340.786457,2372.773696
Episode 255,1885.728676,1866.103518,1855.148777,1848.276551,1841.511656,1833.839068,1828.923916,1824.370797,1820.3369,1817.428793,1811.888364,1807.954275,1802.016929,1799.325839,1795.860819,1793.468438,1788.90456,1785.056862,1780.178639,1822.010632,1861.675593,1903.661061,1943.393397,1983.7208,2027.063966,2068.829757,2107.684814,2150.645519,2188.242071,2228.410932,2267.257826,2297.455564,2330.340189,2360.454563,2392.70122,2420.80107
Episode 256,1880.043878,1903.250672,1904.181314,1902.357577,1901.438858,1894.961177,1891.491436,1886.891931,1880.008389,1878.209581,1873.233146,1872.174891,1864.699503,1858.728517,1850.616293,1846.793279,1841.542858,1838.333656,1892.715335,1951.419192,2005.513569,2064.103884,2121.516826,2172.920043,2227.472213,2287.839216,2340.012487,2402.904215,2460.661802,2521.065662,2561.415873,2596.391848,2636.907963,2673.157401,2717.705326,2759.759533
Episode 257,1874.35908,1921.620274,1930.934618,1937.511354,1932.44127,1930.980719,1926.97388,1918.315721,1919.296409,1914.045482,1916.353851,1906.104507,1898.735817,1887.127976,1883.902445,1877.856845,1875.813514,1938.382028,2009.493248,2071.534782,2142.466772,2211.092134,2267.850272,2330.838274,2405.339436,2463.634412,2543.156844,2612.523365,2687.140763,2734.247798,2770.699498,2818.13332,2857.10404,2912.536272,2963.023468,3007.038796
Episode 258,1868.674282,1880.31128,1880.971527,1876.731674,1873.971008,1870.15397,1864.680159,1862.280099,1857.788509,1855.772449,1849.562093,1844.286386,1837.574967,1833.656993,1828.786564,1825.255199,1876.87252,1931.374859,1982.829437,2037.288058,2090.975203,2140.6584,2192.447714,2248.132781,2298.34018,2355.732449,2409.691537,2465.431527,2503.620795,2538.199065,2576.498154,2611.927826,2652.939043,2692.274112,2729.413887,2767.605757
Episode 259,3043.80322,2889.324902,2840.625905,2812.285794,2792.584847,2779.637973,2777.664363,2769.914105,2762.028681,2751.945244,2746.738938,2737.253472,2727.442666,2716.5594,2707.709437,2706.24106,2700.316109,2688.574781,2693.453606,2685.748658,2681.465094,2672.058865,2663.191513,2675.046717,2666.104491,2672.64577,2672.520915,2658.773577,2646.653984,2651.139269,2640.713442,2639.407579,2639.519704,2639.795143,2631.600813,2635.52316
Episode 260,3074.663551,2724.677375,2607.586409,2528.970781,2469.992104,2454.162045,2413.855241,2402.466162,2383.822923,2343.641575,2307.643095,2303.431187,2272.973175,2260.582421,2251.913409,2244.458161,2221.191657,2222.238133,2212.700276,2189.531105,2182.202602,2162.327264,2147.435531,2120.658405,2126.444919,2109.235343,2128.211814,2123.453189,2106.16685,2102.588246,2087.496694,2084.072701,2069.230361,2074.302149,2070.768815,2067.282473
Episode 261,1862.989484,1902.253075,1906.820858,1909.049768,1907.551714,1901.455853,1902.456962,1898.209527,1899.937192,1891.247186,1884.78737,1874.701079,1871.527311,1865.956903,1863.71618,1923.836012,1991.209427,2050.962475,2118.272699,2183.663896,2238.998115,2299.633525,2370.084887,2426.750484,2501.525431,2567.658534,2638.290154,2683.614222,2719.824172,2765.422496,2803.774791,2856.222173,2904.438082,2947.107578,2992.435105,3041.470033
Episode 262,1857.304686,1917.587922,1932.716074,1937.037557,1932.524459,1937.724672,1934.556747,1940.308348,1929.805716,1922.585932,1909.590727,1907.313404,1901.239857,1900.360562,1968.721793,2048.54974,2116.405607,2196.215662,2273.027746,2333.957097,2403.276973,2488.151807,2551.207492,2642.971332,2721.054635,2806.28592,2858.676537,2896.596276,2949.416543,2990.725714,3054.425956,3111.406089,3159.570509,3211.959264,3270.243991,3304.824293
Episode 263,1851.619888,1955.107264,1980.390007,1983.060697,1997.542899,1997.579627,2011.245421,1998.1544,1990.001031,1972.099791,1971.649937,1964.843497,1966.561816,2049.955829,2152.477092,2235.16661,2337.810488,2435.518814,2506.759266,2592.014408,2703.287353,2778.111086,2900.974679,3000.979051,3112.974651,3178.381355,3219.529958,3285.644848,3332.451889,3416.813441,3489.906734,3548.204856,3613.591137,3688.877695,3724.352111,3767.219799
Episode 264,1847.288615,1941.321363,1958.276123,1976.695203,1979.989956,1994.31508,1983.63115,1976.903188,1960.787675,1960.658819,1954.482589,1956.199846,2037.665128,2137.204881,2218.150789,2317.96764,2413.188262,2483.420199,2566.915177,2675.073162,2748.725246,2867.939853,2965.507517,3074.47854,3138.599151,3179.666505,3244.445973,3290.864897,3372.991224,3444.405651,3501.742263,3565.821241,3639.325104,3674.917808,3717.540051,3748.111806
Episode 265,1842.957338,1937.311359,1970.234406,1980.771421,1999.618986,1991.303184,1986.137776,1970.438548,1971.418586,1965.745265,1968.43513,2053.185656,2157.593807,2241.957808,2346.864328,2446.852762,2519.683791,2606.963997,2721.165706,2797.752197,2924.10522,3026.852182,3142.090597,3209.460182,3251.591726,3319.663495,3367.620816,3454.688648,3530.025304,3589.929278,3657.221178,3734.849595,3770.884847,3814.619314,3845.115882,3843.091942
Episode 266,1838.626065,1924.493183,1945.780467,1966.32952,1962.363954,1959.493352,1946.914786,1948.074432,1943.30656,1945.59382,2025.657669,2122.894386,2202.795129,2300.661202,2394.308003,2464.240433,2546.820679,2653.022131,2726.264105,2843.205478,2939.453549,3046.704292,3110.372619,3151.821296,3216.08708,3262.630793,3343.6232,3414.283364,3471.336822,3534.900054,3607.580232,3643.558002,3686.316854,3717.378091,3714.388995,3682.628769
Episode 267,1834.294791,1833.272782,1830.285323,1826.213321,1822.062442,1817.510057,1813.428734,1809.117191,1805.057858,1852.366582,1900.32008,1947.629993,1995.61535,2043.445434,2090.385019,2137.800637,2186.107887,2233.172651,2281.888514,2329.823876,2378.17635,2412.898763,2446.779085,2481.52317,2515.595067,2550.973055,2585.959288,2620.429035,2655.145681,2690.208487,2723.876942,2757.802474,2791.282929,2779.718891,2767.06044,2755.573918
Episode 268,1829.963514,1828.588141,1824.912852,1820.912613,1816.508586,1812.43828,1808.164414,1804.085551,1851.191059,1898.833381,1945.946588,1993.623166,2041.173274,2087.98112,2135.186554,2183.139394,2230.052002,2278.350285,2325.994695,2373.990434,2408.54391,2442.38814,2476.958858,2510.962929,2546.067413,2580.841777,2615.180395,2649.727094,2684.565892,2718.227271,2752.105218,2785.606713,2773.995947,2761.459791,2749.913732,2738.338208
Episode 269,1825.632241,1847.838877,1850.500678,1847.294501,1846.265564,1843.052038,1841.490106,1898.10465,1959.869068,2016.626119,2078.802341,2139.793173,2193.640933,2251.320248,2316.235682,2371.090394,2439.381039,2501.342749,2566.724399,2610.03733,2646.444116,2689.912727,2727.858435,2776.521569,2821.96845,2863.164552,2906.387694,2952.460454,2987.03694,3023.7223,3056.72541,3047.821988,3029.870005,3021.590274,3013.019809,3001.744464
Episode 270,1821.300967,1941.54008,1961.657958,1980.174493,1985.521669,1997.038229,2095.510622,2218.817641,2318.300689,2444.035545,2564.182302,2649.641756,2753.713305,2893.147275,2983.448672,3139.540546,3264.694604,3406.66611,3488.983607,3537.313989,3620.322712,3676.123243,3784.67144,3877.381562,3949.130805,4030.857981,4126.63477,4165.670828,4215.083875,4246.287117,4249.624181,4208.23225,4214.603255,4219.522666,4211.055044,4152.813569
Episode 271,3072.227209,2798.116652,2701.084404,2638.737192,2615.333139,2577.775244,2564.3649,2546.744265,2513.445135,2483.723218,2478.706088,2453.79918,2442.997254,2435.243135,2428.569942,2409.753977,2409.871889,2401.857508,2383.306375,2377.113732,2361.199346,2349.194259,2327.954223,2332.119152,2318.381487,2332.897841,2328.92102,2315.180108,2312.157066,2300.153925,2298.343062,2287.616842,2292.467409,2290.599834,2288.776999,2292.479095
Episode 272,1816.969691,1951.211965,1993.287562,2009.72599,2029.193906,2140.666893,2281.807181,2394.761119,2539.355284,2677.387034,2773.349616,2891.846365,3053.505213,3155.198106,3337.405125,3481.808017,3646.887338,3741.569606,3794.405276,3889.823024,3951.702705,4078.519509,4185.822025,4267.261175,4360.984599,4472.03702,4513.013563,4566.761757,4597.97185,4605.430675,4557.556515,4568.701353,4578.030615,4570.777361,4501.903209,4436.508031
Episode 273,1812.638417,1915.635657,1942.149355,1961.968366,2059.717128,2179.097367,2277.798255,2400.060354,2517.522468,2603.221761,2705.842063,2841.24044,2931.052997,3082.232646,3204.631975,3342.870074,3424.312745,3473.622272,3555.517722,3611.628404,3717.581958,3808.539339,3879.591107,3960.070841,4053.878556,4093.703897,4143.329049,4175.550772,4179.009612,4139.766906,4146.012759,4150.840412,4142.852695,4087.272651,4034.341876,4040.14023
Episode 274,1808.307143,1875.6395,1897.087784,1980.96871,2078.101614,2161.673644,2260.646209,2356.455848,2430.870971,2516.541841,2624.378142,2701.298342,2819.933282,2919.014846,3028.922005,3096.073684,3141.179424,3208.54404,3258.194959,3342.013645,3415.535176,3475.366426,3541.658845,3617.107759,3655.397391,3700.402299,3733.3958,3732.399642,3701.952797,3702.834581,3702.725067,3693.763166,3651.949645,3611.936667,3612.436228,3594.077383
Episode 275,1803.975867,1861.764921,1945.500848,2036.523188,2116.261099,2207.882763,2296.851736,2368.118391,2448.454924,2547.113999,2620.056532,2727.750912,2819.145677,2919.612997,2982.201664,3026.207009,3088.869432,3136.579577,3213.050196,3280.833394,3337.04693,3398.696306,3468.071455,3506.017884,3549.614278,3583.021866,3580.650628,3553.318607,3552.497084,3550.822841,3541.632997,3504.575076,3469.018611,3467.804124,3450.583379,3459.857503
Episode 276,1799.644593,1935.946475,2043.282092,2134.495492,2237.221641,2336.44469,2414.812354,2503.281247,2613.054643,2692.551377,2812.955909,2914.123051,3026.039588,3095.276375,3142.300946,3211.461838,3262.724977,3348.287527,3423.457197,3484.761561,3552.543289,3629.562688,3668.890877,3714.953603,3748.757395,3748.69046,3718.621617,3720.360776,3721.057997,3712.704845,3670.823867,3630.715281,3631.890013,3613.796652,3627.573367,3595.710844
Episode 277,1845.664387,2067.987128,2202.595457,2343.023962,2475.797589,2576.425323,2690.764728,2836.516757,2936.515052,3098.107783,3230.554232,3379.301822,3469.439351,3525.440085,3615.12949,3677.27389,3791.949081,3890.639661,3967.96652,4055.201449,4156.624865,4199.942642,4253.568474,4288.226508,4295.255791,4255.920513,4265.642198,4273.723948,4267.790586,4209.992585,4154.878882,4163.569699,4142.436057,4170.59169,4128.106612,4107.19759
Episode 278,1891.684177,2220.340837,2427.448387,2609.793056,2743.816707,2892.641881,3082.843994,3209.64676,3420.863181,3591.619074,3784.893449,3901.124928,3969.219642,4084.195507,4160.280673,4310.052643,4437.273068,4534.29887,4645.198403,4776.064472,4824.784184,4887.954022,4924.197856,4940.122271,4890.325481,4909.907673,4927.117365,4924.415708,4848.120336,4775.544549,4793.413961,4768.935779,4814.377656,4759.523175,4735.259608,4707.698931
Episode 279,3069.790868,3061.181097,3056.604102,3053.296534,3049.880178,3049.437277,3048.950259,3048.147795,3047.436286,3047.276536,3046.688314,3046.416492,3046.217033,3046.045517,3045.607574,3045.592374,3045.398598,3044.971743,3044.821342,3044.455262,3044.177182,3043.693556,3043.778078,3043.463222,3043.780778,3043.685392,3043.371908,3043.298688,3043.02471,3047.742834,3052.261423,3057.129336,3061.846906,3066.565676,3071.408557,3076.282238
Episode 280,3067.354526,3140.208219,3158.756542,3172.237309,3180.181065,3187.62348,3198.219364,3207.507321,3210.144066,3217.675598,3221.380424,3224.148843,3226.523614,3232.023959,3232.453249,3234.980412,3240.270734,3242.238544,3246.77245,3250.241051,3256.164586,3255.264093,3259.146644,3255.426312,3256.656813,3260.503004,3261.455858,3264.818786,3271.614125,3280.807807,3285.793289,3292.585653,3299.360909,3304.638345,3309.541811,3320.082165
Episode 281,3064.918184,2912.896879,2858.286845,2832.554545,2812.156522,2787.450778,2766.216386,2758.869296,2742.129362,2733.378627,2726.746422,2721.081879,2709.167423,2707.692022,2702.011697,2690.728872,2686.297889,2676.640263,2669.198169,2656.732848,2658.324828,2650.097529,2657.547227,2654.820437,2646.71526,2644.587166,2637.498029,2638.26196,2634.082189,2638.598681,2639.391061,2640.224858,2644.159989,2648.874522,2641.939366,2643.752133
Episode 282,3062.481842,2884.040987,2830.350772,2796.49392,2762.663412,2734.582041,2723.106132,2701.889232,2690.136929,2681.143684,2673.513332,2658.931291,2656.421843,2649.215943,2635.658306,2630.036487,2618.454164,2609.463271,2594.711792,2596.212082,2586.406329,2594.743544,2591.346227,2581.744988,2579.075257,2570.675829,2570.611866,2564.829425,2569.134797,2569.132895,2569.186878,2572.846142,2577.417903,2568.475246,2569.690066,2560.811878
Episode 283,3060.0455,3208.731017,3257.505225,3294.656961,3323.512126,3336.985174,3357.369296,3369.274621,3378.422727,3386.110533,3399.457044,3402.430268,3409.254752,3421.393729,3426.708407,3437.049265,3445.135793,3458.113651,3457.155399,3465.844972,3458.959942,3462.105758,3470.556537,3473.043438,3480.436871,3489.717408,3503.903381,3509.407836,3518.606758,3527.750034,3533.783409,3539.023575,3555.894007,3564.014215,3580.824319,3592.648854
Episode 284,3060.0455,3419.917782,3554.941971,3645.256199,3691.236476,3748.088084,3782.79821,3809.387747,3831.431527,3866.161284,3875.735671,3894.064212,3924.818698,3939.033343,3965.126268,3985.680878,4017.896981,4016.481382,4038.211099,4022.313081,4030.529228,4051.502617,4058.030711,4076.377731,4092.349239,4120.160334,4126.940841,4142.63724,4158.178289,4166.166618,4172.212292,4206.42931,4219.4272,4253.484642,4275.446217,4264.437059
Episode 285,3060.0455,3189.036806,3236.58976,3260.549777,3284.313409,3299.240221,3310.5213,3319.694229,3332.78069,3337.104496,3344.205405,3355.41693,3360.885355,3370.343831,3377.848364,3389.315194,3389.179551,3396.970894,3391.766506,3394.841734,3402.298495,3404.751953,3411.272693,3420.149141,3433.109168,3438.784942,3447.53559,3456.224402,3462.289948,3467.674531,3482.814936,3490.59783,3505.677627,3516.561063,3516.00486,3532.154275
Episode 286,3060.0455,3325.806836,3409.392566,3471.500276,3510.338837,3538.807583,3561.306447,3590.255268,3601.432872,3617.490393,3641.274942,3653.508639,3673.417653,3689.322738,3712.968151,3713.504758,3729.687699,3719.958142,3726.621693,3741.962753,3747.295663,3760.702645,3773.93307,3795.291015,3802.080628,3814.989646,3827.756809,3835.261496,3841.386306,3867.016823,3877.916037,3903.413072,3920.503201,3914.673298,3938.764657,3969.734244
Episode 287,3047.593086,2805.29504,2726.920536,2679.889518,2649.347154,2638.251854,2620.475932,2603.512091,2583.852606,2572.012151,2553.964417,2535.620951,2519.102342,2505.84783,2504.066072,2495.544018,2478.139445,2486.432863,2475.378015,2469.653569,2456.050204,2443.308072,2462.672092,2449.874721,2459.747917,2459.318224,2437.783332,2418.776694,2425.540515,2409.178612,2406.980463,2406.995307,2407.274697,2394.405219,2400.367975,2397.523635
Episode 288,3060.0455,3468.155183,3616.381509,3701.15483,3759.477152,3803.577131,3854.386531,3876.808908,3905.362124,3944.89284,3966.308964,3999.042138,4025.358694,4063.337976,4065.610373,4091.78514,4077.87989,4089.115401,4113.661884,4122.672571,4144.103693,4162.544168,4193.525216,4201.900787,4219.717942,4237.282868,4246.654658,4253.854266,4291.307395,4305.875902,4343.099985,4367.255887,4355.781206,4388.83873,4432.582679,4486.200635
Episode 289,3060.0455,3553.147238,3717.743805,3815.592389,3884.192241,3954.013839,3988.445448,4027.626036,4078.086764,4106.823964,4147.983942,4181.257629,4227.751031,4232.390611,4264.64106,4249.872955,4264.291218,4294.164833,4305.739221,4331.785065,4353.407978,4389.694563,4399.37424,4420.093794,4440.473244,4451.173522,4459.276263,4502.965694,4519.688154,4563.078192,4591.058113,4577.020635,4614.826864,4665.226499,4727.269599,4740.918291
